pp,REPORT_DATE,CONTRACT_ID,DAY_PAST_DUE,DPD_GROUP,AMT_PRINCIPAL
14970,31.03.2023,LOAN_1951326148,0,0 days,"194,138"
14971,31.03.2023,LOAN_1978217230,0,0 days,"677,814"
14972,31.12.2023,LOAN_2081406383,0,0 days,"274,499"
14973,31.12.2023,LOAN_1978217230,0,0 days,"533,807"
14974,31.12.2023,LOAN_1951326148,0,0 days,"134,896"
14975,30.09.2023,LOAN_1951326148,0,0 days,"154,075"
14976,30.06.2023,LOAN_1951326148,0,0 days,"172,092"
14977,30.06.2023,LOAN_2067934874,0,0 days,"279,545"
14978,30.06.2023,LOAN_1978217230,0,0 days,"632,283"
14979,30.09.2023,LOAN_2081406383,0,0 days,"294,407"
14980,30.09.2023,LOAN_1978217230,0,0 days,"584,416"
14981,30.09.2023,LOAN_2067934874,0,0 days,"262,135"
14982,31.12.2023,LOAN_2067934874,0,0 days,"243,700"
14983,31.12.2022,LOAN_1951326148,0,0 days,"213,367"
14984,31.03.2023,LOAN_2007928575,0,0 days,"455,040"
14985,31.12.2023,LOAN_2007928575,0,0 days,"413,207"
14986,30.06.2023,LOAN_2007928575,0,0 days,"441,898"
14987,30.09.2023,LOAN_2007928575,0,0 days,"428,043"
14988,30.06.2023,LOAN_1667908883,0,0 days,"84,007"
14989,30.06.2023,LOAN_1665386152,0,0 days,"24,601"
14990,31.03.2023,LOAN_1665386152,3,1 - 30,"34,882"
14991,31.03.2023,LOAN_1667908883,0,0 days,"109,413"
14992,30.09.2023,LOAN_1665386152,0,0 days,"15,726"
14993,30.09.2023,LOAN_1667908883,0,0 days,"57,334"
14994,31.12.2023,LOAN_1667908883,0,0 days,"29,314"
14995,31.12.2022,LOAN_1667908883,0,0 days,"133,729"
14996,31.12.2022,LOAN_1665386152,0,0 days,"41,143"
14997,30.06.2023,LOAN_2003346145,0,0 days,"60,352"
14998,31.03.2023,LOAN_2003346145,0,0 days,"99,965"
14999,30.09.2023,LOAN_2003346145,0,0 days,"15,955"
15000,30.06.2023,LOAN_2007928573,0,0 days,"20,947"
15001,30.06.2023,LOAN_2018006356,0,0 days,"19,950"
15002,31.03.2023,LOAN_2018006356,0,0 days,"47,612"
15003,31.03.2023,LOAN_2007928573,0,0 days,"49,993"
15004,31.03.2023,LOAN_2007930116,0,0 days,"100,000"
15005,31.03.2023,LOAN_2004506434,0,0 days,"100,000"
15006,31.03.2023,LOAN_2007928887,0,0 days,"85,946"
15007,31.03.2023,LOAN_2007928572,0,0 days,"95,000"
15008,31.12.2023,LOAN_2007930116,18,1 - 30,"38,271"
15009,31.12.2023,LOAN_2004506434,0,0 days,"29,193"
15010,30.09.2023,LOAN_2004506434,0,0 days,"55,435"
15011,30.09.2023,LOAN_2007930116,0,0 days,"55,435"
15012,30.06.2023,LOAN_2007930116,0,0 days,"78,933"
15013,30.06.2023,LOAN_2004506434,0,0 days,"78,933"
15014,30.06.2023,LOAN_2007928887,0,0 days,"67,840"
15015,30.06.2023,LOAN_2007928572,0,0 days,"74,986"
15016,31.03.2023,LOAN_2003926148,0,0 days,"70,000"
15017,30.09.2023,LOAN_2007928887,0,0 days,"47,644"
15018,30.09.2023,LOAN_2007928572,0,0 days,"52,663"
15019,31.12.2023,LOAN_2007928572,79,61 - 90,"52,663"
15020,31.12.2023,LOAN_2007928887,47,31 - 60,"40,375"
15021,31.12.2022,LOAN_1669506411,0,0 days,"3,022"
15022,31.03.2023,LOAN_1670132125,0,0 days,"407,507"
15023,30.09.2023,LOAN_1670132125,0,0 days,"311,977"
15024,30.06.2023,LOAN_1670132125,0,0 days,"360,194"
15025,31.12.2023,LOAN_1670132125,0,0 days,"262,785"
15026,31.12.2022,LOAN_1670132125,0,0 days,"454,105"
15027,31.03.2023,LOAN_1683006151,0,0 days,"52,442"
15028,31.03.2023,LOAN_1683006378,0,0 days,"94,605"
15029,30.09.2023,LOAN_1683006378,0,0 days,"66,786"
15030,30.06.2023,LOAN_1683006378,0,0 days,"80,809"
15031,30.06.2023,LOAN_1683006151,0,0 days,"44,793"
15032,30.09.2023,LOAN_1683006151,0,0 days,"37,017"
15033,31.12.2023,LOAN_1683006151,0,0 days,"29,107"
15034,31.12.2023,LOAN_1683006378,0,0 days,"52,521"
15035,31.12.2022,LOAN_1683006151,0,0 days,"59,986"
15036,31.12.2022,LOAN_1683006378,0,0 days,"108,210"
15037,31.03.2023,LOAN_1947906380,0,0 days,"39,655"
15038,31.03.2023,LOAN_1937932272,9,1 - 30,"137,363"
15039,31.03.2023,LOAN_1937933187,0,0 days,"29,161"
15040,31.03.2023,LOAN_1942546152,0,0 days,"175,392"
15041,31.03.2023,LOAN_1957706419,0,0 days,"156,685"
15042,31.03.2023,LOAN_1947909082,0,0 days,"278,115"
15043,31.12.2023,LOAN_1947906380,0,0 days,"36,861"
15044,31.12.2023,LOAN_1957706419,0,0 days,"145,647"
15045,30.09.2023,LOAN_1947909082,26,1 - 30,"267,911"
15046,30.09.2023,LOAN_1937932272,8,1 - 30,"130,910"
15047,30.09.2023,LOAN_1947906380,0,0 days,"37,897"
15048,30.06.2023,LOAN_1937932272,8,1 - 30,"134,079"
15049,30.06.2023,LOAN_1947906380,0,0 days,"38,815"
15050,30.06.2023,LOAN_1942546152,0,0 days,"171,542"
15051,30.06.2023,LOAN_1947909082,0,0 days,"272,224"
15052,30.06.2023,LOAN_1957706419,0,0 days,"153,366"
15053,31.03.2023,LOAN_1922397125,0,0 days,"28,964"
15054,31.03.2023,LOAN_1947909018,0,0 days,"67,659"
15055,30.09.2023,LOAN_1957706419,0,0 days,"149,741"
15056,30.09.2023,LOAN_1942546152,0,0 days,"167,337"
15057,31.12.2023,LOAN_1942546152,0,0 days,"162,593"
15058,31.12.2023,LOAN_1937932272,0,0 days,"126,152"
15059,31.12.2022,LOAN_1937932272,0,0 days,"139,058"
15060,31.12.2022,LOAN_1947909018,0,0 days,"69,091"
15061,31.12.2022,LOAN_1947909082,0,0 days,"284,000"
15062,31.12.2022,LOAN_1946606434,0,0 days,"106,000"
15063,31.12.2022,LOAN_1942546152,0,0 days,"179,228"
15064,31.12.2022,LOAN_1957706419,0,0 days,"160,000"
15065,31.12.2022,LOAN_1937933187,0,0 days,"29,798"
15066,31.12.2022,LOAN_1947906380,0,0 days,"40,494"
15067,31.12.2022,LOAN_1922397125,0,0 days,"29,619"
15068,30.09.2023,LOAN_2026909102,0,0 days,"132,645"
15069,30.06.2023,LOAN_2026909102,0,0 days,"139,053"
15070,31.12.2023,LOAN_2026909102,0,0 days,"125,326"
15071,31.12.2023,LOAN_2122495125,0,0 days,"18,394"
15072,30.09.2023,LOAN_2062908929,22,1 - 30,"85,731"
15073,30.09.2023,LOAN_2122495125,0,0 days,"23,300"
15074,30.06.2023,LOAN_2062908929,0,0 days,"99,412"
15075,30.06.2023,LOAN_2059406375,0,0 days,"20,000"
15076,30.06.2023,LOAN_2067936661,0,0 days,"90,000"
15077,30.09.2023,LOAN_2059406375,0,0 days,"15,805"
15078,31.12.2023,LOAN_2075908770,0,0 days,"122,496"
15079,31.12.2023,LOAN_2067936338,0,0 days,"82,810"
15080,30.09.2023,LOAN_2065106370,0,0 days,"249,934"
15081,30.09.2023,LOAN_2075908770,0,0 days,"128,275"
15082,30.09.2023,LOAN_2067938275,0,0 days,"147,216"
15083,30.06.2023,LOAN_2065106370,0,0 days,"260,202"
15084,30.06.2023,LOAN_2067938275,0,0 days,"153,264"
15085,30.06.2023,LOAN_2047806431,0,0 days,"63,862"
15086,30.06.2023,LOAN_2026906377,0,0 days,"159,193"
15087,30.06.2023,LOAN_2067936338,0,0 days,"90,513"
15088,30.09.2023,LOAN_2067936338,0,0 days,"86,941"
15089,31.12.2023,LOAN_2067938275,0,0 days,"140,221"
15090,31.03.2023,LOAN_1850876148,0,0 days,"16,198"
15091,31.12.2022,LOAN_1850876148,0,0 days,"21,123"
15092,31.03.2023,LOAN_2007929391,0,0 days,"480,067"
15093,31.03.2023,LOAN_2011452125,0,0 days,"594,278"
15094,31.03.2023,LOAN_2007929432,0,0 days,"584,110"
15095,31.12.2023,LOAN_2067937464,0,0 days,"572,932"
15096,31.12.2023,LOAN_2078132093,0,0 days,"849,143"
15097,31.12.2023,LOAN_2007928777,0,0 days,"189,052"
15098,31.12.2023,LOAN_2058845125,0,0 days,"259,319"
15099,31.12.2023,LOAN_2078128375,0,0 days,"136,341"
15100,30.09.2023,LOAN_2007928777,0,0 days,"208,919"
15101,30.09.2023,LOAN_2011452125,0,0 days,"503,387"
15102,30.09.2023,LOAN_2058845125,0,0 days,"267,515"
15103,30.09.2023,LOAN_2078128375,0,0 days,"141,746"
15104,30.09.2023,LOAN_2100106360,0,0 days,"84,200"
15105,30.09.2023,LOAN_2067937464,0,0 days,"591,201"
15106,30.06.2023,LOAN_2011452125,0,0 days,"523,015"
15107,30.06.2023,LOAN_2007928777,0,0 days,"227,773"
15108,30.06.2023,LOAN_2067937464,0,0 days,"665,927"
15109,30.06.2023,LOAN_2058845125,0,0 days,"297,830"
15110,31.03.2023,LOAN_2007928777,0,0 days,"260,831"
15111,30.09.2023,LOAN_2078132093,0,0 days,"867,940"
15112,30.09.2023,LOAN_2078132662,0,0 days,"894,688"
15113,30.09.2023,LOAN_2078129022,0,0 days,"100,546"
15114,31.12.2023,LOAN_2011452125,0,0 days,"483,575"
15115,31.12.2023,LOAN_2078129022,0,0 days,"69,228"
15116,31.12.2023,LOAN_2100106360,0,0 days,"70,908"
15117,31.12.2023,LOAN_2078132662,0,0 days,"792,479"
15118,31.12.2023,LOAN_2007929101,0,0 days,"603,803"
15119,31.12.2023,LOAN_2078132304,0,0 days,"678,563"
15120,31.12.2023,LOAN_2078132843,0,0 days,"636,115"
15121,31.12.2023,LOAN_2078131328,0,0 days,"68,769"
15122,31.12.2023,LOAN_2078129210,0,0 days,"966,899"
15123,31.12.2023,LOAN_2100106149,0,0 days,"192,589"
15124,31.12.2023,LOAN_2112306353,0,0 days,"248,158"
15125,31.12.2023,LOAN_2069876125,0,0 days,"124,194"
15126,31.12.2023,LOAN_2078130375,0,0 days,"941,194"
15127,31.12.2023,LOAN_2078129705,0,0 days,"95,513"
15128,31.12.2023,LOAN_2067936208,0,0 days,"944,741"
15129,31.12.2023,LOAN_2078129353,0,0 days,"567,287"
15130,31.12.2023,LOAN_2078131126,0,0 days,"939,292"
15131,31.12.2023,LOAN_2105567125,0,0 days,"96,324"
15132,31.12.2023,LOAN_2129636125,0,0 days,"197,474"
15133,31.12.2023,LOAN_2078130411,0,0 days,"267,698"
15134,31.12.2023,LOAN_2078129505,0,0 days,"262,803"
15135,31.12.2023,LOAN_2082566149,0,0 days,"345,439"
15136,31.12.2023,LOAN_2067936162,0,0 days,"847,950"
15137,31.12.2023,LOAN_2078130378,0,0 days,"477,241"
15138,31.12.2023,LOAN_2061116146,0,0 days,"266,618"
15139,31.12.2023,LOAN_2106116146,0,0 days,"662,728"
15140,31.12.2023,LOAN_2081987125,0,0 days,"612,388"
15141,31.12.2023,LOAN_2078133281,0,0 days,"214,904"
15142,30.09.2023,LOAN_2082566149,0,0 days,"359,448"
15143,30.09.2023,LOAN_2078133272,0,0 days,"978,603"
15144,30.09.2023,LOAN_2067937723,0,0 days,"399,430"
15145,30.09.2023,LOAN_2106116146,0,0 days,"679,680"
15146,30.09.2023,LOAN_2067936162,0,0 days,"883,802"
15147,30.09.2023,LOAN_2069876125,0,0 days,"129,353"
15148,30.09.2023,LOAN_2112306353,0,0 days,"256,173"
15149,30.09.2023,LOAN_2057066146,0,0 days,"948,665"
15150,30.09.2023,LOAN_2078130411,0,0 days,"274,771"
15151,30.09.2023,LOAN_2078133281,0,0 days,"220,582"
15152,30.09.2023,LOAN_2061116146,0,0 days,"1,005,494"
15153,30.09.2023,LOAN_2078130868,0,0 days,"656,639"
15154,30.09.2023,LOAN_2007929101,0,0 days,"637,684"
15155,30.09.2023,LOAN_2078132304,0,0 days,"696,490"
15156,30.09.2023,LOAN_2078129705,0,0 days,"98,036"
15157,30.09.2023,LOAN_2078131126,0,0 days,"973,938"
15158,30.09.2023,LOAN_2078129486,0,0 days,"89,213"
15159,30.09.2023,LOAN_2101246149,0,0 days,"130,088"
15160,30.09.2023,LOAN_2078129353,0,0 days,"590,293"
15161,30.09.2023,LOAN_2078132460,0,0 days,"351,451"
15162,30.09.2023,LOAN_2081987125,0,0 days,"637,237"
15163,30.09.2023,LOAN_2075908435,0,0 days,"907,374"
15164,30.09.2023,LOAN_2105567125,0,0 days,"98,791"
15165,30.06.2023,LOAN_2029906412,0,0 days,"98,002"
15166,30.06.2023,LOAN_2057066146,0,0 days,"972,243"
15167,30.06.2023,LOAN_2029908591,0,0 days,"681,115"
15168,30.06.2023,LOAN_2061116146,0,0 days,"1,026,322"
15169,30.06.2023,LOAN_2007929101,0,0 days,"666,416"
15170,30.06.2023,LOAN_2067936208,0,0 days,"998,203"
15171,30.06.2023,LOAN_2067937723,0,0 days,"410,816"
15172,30.06.2023,LOAN_2069876125,0,0 days,"134,320"
15173,31.03.2023,LOAN_2007929101,0,0 days,"705,106"
15174,30.09.2023,LOAN_2078130378,0,0 days,"494,433"
15175,30.09.2023,LOAN_2078130375,0,0 days,"979,385"
15176,30.09.2023,LOAN_2078129210,0,0 days,"976,306"
15177,30.09.2023,LOAN_2078131328,0,0 days,"70,586"
15178,30.09.2023,LOAN_2081396148,0,0 days,"313,717"
15179,30.09.2023,LOAN_2075908596,0,0 days,"2,164"
15180,30.09.2023,LOAN_2078132843,0,0 days,"652,923"
15181,30.09.2023,LOAN_2067936208,0,0 days,"970,536"
15182,30.09.2023,LOAN_2100106149,0,0 days,"197,521"
15183,30.09.2023,LOAN_2078129505,0,0 days,"273,461"
15184,30.09.2023,LOAN_2078130890,0,0 days,"381,353"
15185,30.09.2023,LOAN_2078129801,0,0 days,"441,164"
15186,30.09.2023,LOAN_2029908591,0,0 days,"664,050"
15187,31.12.2023,LOAN_2075908435,0,0 days,"668,672"
15188,31.12.2023,LOAN_2029908591,0,0 days,"645,258"
15189,31.12.2023,LOAN_2078129801,57,31 - 60,"437,353"
15190,31.12.2023,LOAN_2078129486,0,0 days,"86,917"
15191,31.12.2023,LOAN_2057066146,0,0 days,"922,679"
15192,31.12.2023,LOAN_2101246149,0,0 days,"126,839"
15193,31.12.2023,LOAN_2078132460,0,0 days,"345,575"
15194,31.12.2023,LOAN_2172876154,0,0 days,"50,149"
15195,31.03.2023,LOAN_1578168063,0,0 days,"11,498"
15196,30.09.2023,LOAN_1578173475,0,0 days,"3,465"
15197,30.06.2023,LOAN_1578173475,0,0 days,"8,485"
15198,30.06.2023,LOAN_1578160635,0,0 days,"4,926"
15199,30.06.2023,LOAN_1578168063,0,0 days,"7,390"
15200,31.03.2023,LOAN_1578173475,0,0 days,"13,202"
15201,31.03.2023,LOAN_1586706389,0,0 days,"15,892"
15202,31.03.2023,LOAN_1578160635,0,0 days,"7,665"
15203,30.09.2023,LOAN_1578168063,0,0 days,"3,018"
15204,30.09.2023,LOAN_1578160635,0,0 days,"2,011"
15205,31.12.2022,LOAN_1578160635,0,0 days,"10,249"
15206,31.12.2022,LOAN_1586706389,0,0 days,"20,607"
15207,31.12.2022,LOAN_1578173475,0,0 days,"17,652"
15208,31.12.2022,LOAN_1578168063,0,0 days,"15,374"
15209,31.12.2023,LOAN_2162816151,0,0 days,"989,701"
15210,31.12.2022,LOAN_1891908633,0,0 days,"574,645"
15211,31.12.2023,LOAN_2029908561,0,0 days,"724,176"
15212,30.09.2023,LOAN_2029908561,0,0 days,"763,276"
15213,30.06.2023,LOAN_2029908561,0,0 days,"802,032"
15214,31.03.2023,LOAN_1741908784,0,0 days,"379,470"
15215,31.12.2022,LOAN_1741908784,0,0 days,"398,239"
15216,31.03.2023,LOAN_1777857125,0,0 days,"33,064"
15217,31.03.2023,LOAN_1780320101,0,0 days,"97,232"
15218,31.03.2023,LOAN_1780316211,0,0 days,"188,940"
15219,31.03.2023,LOAN_1780578859,0,0 days,"62,350"
15220,31.03.2023,LOAN_1780320833,0,0 days,"65,391"
15221,31.03.2023,LOAN_1780842292,0,0 days,"37,788"
15222,31.03.2023,LOAN_1780845775,0,0 days,"58,030"
15223,31.03.2023,LOAN_1780844698,0,0 days,"107,133"
15224,31.03.2023,LOAN_1780326788,0,0 days,"42,511"
15225,31.03.2023,LOAN_1780577032,0,0 days,"56,682"
15226,31.03.2023,LOAN_1780581664,0,0 days,"74,663"
15227,31.03.2023,LOAN_1780577816,0,0 days,"67,073"
15228,31.03.2023,LOAN_1780320360,0,0 days,"67,073"
15229,31.03.2023,LOAN_1780317183,0,0 days,"102,775"
15230,31.03.2023,LOAN_1780583260,0,0 days,"94,470"
15231,31.03.2023,LOAN_1780576300,0,0 days,"188,643"
15232,31.03.2023,LOAN_1780839448,0,0 days,"108,671"
15233,31.03.2023,LOAN_1780325493,0,0 days,"153,041"
15234,31.03.2023,LOAN_1780854122,0,0 days,"94,470"
15235,31.03.2023,LOAN_1780577960,0,0 days,"97,304"
15236,31.03.2023,LOAN_1780586053,0,0 days,"127,435"
15237,31.03.2023,LOAN_1780852983,0,0 days,"188,940"
15238,31.03.2023,LOAN_1780323647,0,0 days,"70,852"
15239,31.03.2023,LOAN_1780318578,0,0 days,"28,341"
15240,31.03.2023,LOAN_1780579089,0,0 days,"148,962"
15241,31.03.2023,LOAN_1780329457,0,0 days,"97,304"
15242,30.06.2023,LOAN_1978217663,0,0 days,"94,115"
15243,30.06.2023,LOAN_1978219644,0,0 days,"141,172"
15244,30.06.2023,LOAN_1978214915,0,0 days,"149,329"
15245,30.06.2023,LOAN_1978220831,0,0 days,"95,997"
15246,30.06.2023,LOAN_1978216402,0,0 days,"93,550"
15247,30.06.2023,LOAN_1978221564,0,0 days,"209,411"
15248,30.09.2023,LOAN_1978220914,0,0 days,"45,166"
15249,30.09.2023,LOAN_1978220896,0,0 days,"192,698"
15250,30.09.2023,LOAN_1978217663,0,0 days,"77,110"
15251,30.09.2023,LOAN_1978220831,0,0 days,"92,139"
15252,30.09.2023,LOAN_1978212957,0,0 days,"38,843"
15253,30.09.2023,LOAN_1978211519,0,0 days,"98,315"
15254,30.09.2023,LOAN_1978218794,0,0 days,"102,333"
15255,31.12.2023,LOAN_1978217663,0,0 days,"73,569"
15256,31.12.2023,LOAN_1978218197,0,0 days,"112,882"
15257,31.12.2023,LOAN_1978220914,0,0 days,"43,093"
15258,31.12.2023,LOAN_1978220896,0,0 days,"183,852"
15259,31.12.2023,LOAN_1978211519,0,0 days,"93,802"
15260,31.12.2023,LOAN_1978212332,0,0 days,"85,985"
15261,31.12.2023,LOAN_1978221564,0,0 days,"192,411"
15262,31.12.2023,LOAN_1978221262,0,0 days,"129,278"
15263,31.03.2023,LOAN_1978220914,0,0 days,"48,811"
15264,31.03.2023,LOAN_1978211519,0,0 days,"106,250"
15265,31.03.2023,LOAN_1978218794,0,0 days,"110,592"
15266,31.03.2023,LOAN_1978215738,0,0 days,"266,934"
15267,31.03.2023,LOAN_1978221262,0,0 days,"146,434"
15268,30.06.2023,LOAN_1978220896,0,0 days,"200,768"
15269,30.06.2023,LOAN_1978212332,0,0 days,"93,895"
15270,30.06.2023,LOAN_1978221262,0,0 days,"141,172"
15271,30.06.2023,LOAN_1978218197,0,0 days,"123,267"
15272,30.06.2023,LOAN_1978218794,0,0 days,"106,618"
15273,31.03.2023,LOAN_1978212957,0,0 days,"41,978"
15274,31.03.2023,LOAN_1978214915,0,0 days,"238,555"
15275,31.03.2023,LOAN_1978212332,0,0 days,"97,396"
15276,31.12.2023,LOAN_1978219644,0,0 days,"129,278"
15277,31.12.2023,LOAN_1978212957,0,0 days,"37,060"
15278,31.12.2023,LOAN_1978220831,0,0 days,"87,909"
15279,30.09.2023,LOAN_1978221564,0,0 days,"201,304"
15280,30.09.2023,LOAN_1978216402,0,0 days,"89,931"
15281,30.09.2023,LOAN_1978219644,0,0 days,"135,498"
15282,30.09.2023,LOAN_1978212332,0,0 days,"90,122"
15283,30.09.2023,LOAN_1978221262,0,0 days,"135,498"
15284,30.09.2023,LOAN_1978218197,0,0 days,"118,313"
15285,31.12.2023,LOAN_2078128988,0,0 days,"225,087"
15286,30.09.2023,LOAN_2078128988,0,0 days,"240,214"
15287,30.06.2023,LOAN_1910306352,0,0 days,"23,766"
15288,30.06.2023,LOAN_1907909196,0,0 days,"84,119"
15289,30.09.2023,LOAN_1910306352,0,0 days,"17,074"
15290,31.03.2023,LOAN_1910306352,0,0 days,"30,110"
15291,31.03.2023,LOAN_1907909196,0,0 days,"109,294"
15292,31.12.2022,LOAN_1910306352,0,0 days,"36,159"
15293,31.12.2022,LOAN_1907909196,0,0 days,"133,289"
15294,31.03.2023,LOAN_1950216153,0,0 days,"40,870"
15295,31.03.2023,LOAN_1937935123,0,0 days,"32,175"
15296,30.06.2023,LOAN_1937935123,0,0 days,"30,581"
15297,30.09.2023,LOAN_1937935123,0,0 days,"10,124"
15298,31.12.2023,LOAN_1937935123,0,0 days,"7,631"
15299,31.03.2023,LOAN_1938506382,0,0 days,"99,856"
15300,31.12.2022,LOAN_1950216153,0,0 days,"45,000"
15301,31.12.2022,LOAN_1938506382,0,0 days,"110,608"
15302,31.12.2022,LOAN_1937935123,0,0 days,"35,640"
15303,31.12.2022,LOAN_1947909078,0,0 days,"92,000"
15304,31.03.2023,LOAN_1947909136,0,0 days,"42,428"
15305,30.06.2023,LOAN_1942546153,0,0 days,"17,554"
15306,30.06.2023,LOAN_1947909136,0,0 days,"33,163"
15307,30.09.2023,LOAN_1942546153,0,0 days,0
15308,31.12.2023,LOAN_1947909136,0,0 days,"12,015"
15309,31.03.2023,LOAN_1942546153,0,0 days,"23,176"
15310,31.12.2022,LOAN_1942546153,0,0 days,"28,365"
15311,30.09.2023,LOAN_1947909136,0,0 days,"23,054"
15312,31.12.2022,LOAN_1947909136,0,0 days,"51,000"
15313,30.06.2023,LOAN_1734909124,0,0 days,"45,872"
15314,30.09.2023,LOAN_1734909124,0,0 days,"41,138"
15315,30.09.2023,LOAN_1734908823,0,0 days,"54,018"
15316,31.12.2023,LOAN_1734908823,0,0 days,"47,439"
15317,31.03.2023,LOAN_1734908823,0,0 days,"66,130"
15318,31.03.2023,LOAN_1734909124,0,0 days,"50,363"
15319,30.06.2023,LOAN_1734908823,0,0 days,"60,234"
15320,31.12.2023,LOAN_1734909124,0,0 days,"36,128"
15321,31.12.2022,LOAN_1734908823,0,0 days,"71,798"
15322,31.12.2022,LOAN_1734909124,0,0 days,"54,679"
15323,31.12.2023,LOAN_1734908626,567,180+,"476,203"
15324,31.03.2023,LOAN_1734908626,292,180+,"476,203"
15325,30.06.2023,LOAN_1734908626,383,180+,"476,203"
15326,30.09.2023,LOAN_1734908626,475,180+,"476,203"
15327,31.12.2022,LOAN_1734908626,202,180+,"476,203"
15328,31.03.2023,LOAN_1737110125,0,0 days,"443,686"
15329,30.06.2023,LOAN_1737110125,0,0 days,"413,387"
15330,31.12.2023,LOAN_1737110125,0,0 days,"351,361"
15331,30.09.2023,LOAN_1737110125,0,0 days,"382,633"
15332,31.12.2022,LOAN_1737110125,0,0 days,"473,681"
15333,31.03.2023,LOAN_1780318721,0,0 days,"493,514"
15334,31.03.2023,LOAN_1780579556,0,0 days,"200,218"
15335,31.03.2023,LOAN_1780572393,0,0 days,"285,704"
15336,31.03.2023,LOAN_1780584963,0,0 days,"150,612"
15337,31.03.2023,LOAN_1780579455,0,0 days,"212,683"
15338,31.03.2023,LOAN_1780848112,0,0 days,"311,935"
15339,31.03.2023,LOAN_1780316394,0,0 days,"572,826"
15340,31.03.2023,LOAN_1780575701,0,0 days,"603,311"
15341,31.03.2023,LOAN_1780581652,0,0 days,"80,500"
15342,31.03.2023,LOAN_1780579134,0,0 days,"122,532"
15343,31.03.2023,LOAN_1780584571,0,0 days,"283,577"
15344,31.03.2023,LOAN_1780329521,0,0 days,"283,577"
15345,31.03.2023,LOAN_1780329450,0,0 days,"265,854"
15346,31.03.2023,LOAN_1778646150,0,0 days,"173,106"
15347,31.03.2023,LOAN_1780848575,0,0 days,"212,683"
15348,31.03.2023,LOAN_1750877125,0,0 days,"35,963"
15349,31.03.2023,LOAN_1781090714,0,0 days,"279,250"
15350,31.03.2023,LOAN_1780572964,0,0 days,"158,094"
15351,31.03.2023,LOAN_1781091462,0,0 days,"600,093"
15352,31.03.2023,LOAN_1780317829,0,0 days,"179,902"
15353,31.03.2023,LOAN_1780326864,0,0 days,"319,025"
15354,31.03.2023,LOAN_1780327871,0,0 days,"509,730"
15355,31.03.2023,LOAN_1780843223,0,0 days,"200,468"
15356,31.03.2023,LOAN_1780320761,0,0 days,"591,968"
15357,31.03.2023,LOAN_1780845367,0,0 days,"490,589"
15358,31.03.2023,LOAN_1780319767,0,0 days,"260,891"
15359,31.03.2023,LOAN_1780576677,0,0 days,"171,665"
15360,31.03.2023,LOAN_1780843393,0,0 days,"504,085"
15361,31.03.2023,LOAN_1780843620,0,0 days,"358,016"
15362,31.03.2023,LOAN_1743966153,0,0 days,"294,646"
15363,31.03.2023,LOAN_1780850333,0,0 days,"509,021"
15364,31.03.2023,LOAN_1780579895,0,0 days,"287,122"
15365,31.03.2023,LOAN_1780319716,0,0 days,"603,311"
15366,31.03.2023,LOAN_1780854347,0,0 days,"496,261"
15367,31.03.2023,LOAN_1780583528,0,0 days,"443,090"
15368,31.03.2023,LOAN_1780852297,0,0 days,"73,018"
15369,31.03.2023,LOAN_1780328697,0,0 days,"389,865"
15370,31.03.2023,LOAN_1780583583,0,0 days,"219,608"
15371,31.03.2023,LOAN_1780842125,0,0 days,"147,460"
15372,31.03.2023,LOAN_1773506418,0,0 days,"406,026"
15373,31.03.2023,LOAN_1780328839,0,0 days,"202,979"
15374,31.03.2023,LOAN_1780849075,0,0 days,"257,436"
15375,31.03.2023,LOAN_1780582463,0,0 days,"212,683"
15376,31.03.2023,LOAN_1780846015,0,0 days,"177,431"
15377,31.03.2023,LOAN_1780841202,0,0 days,"135,895"
15378,31.03.2023,LOAN_1780852048,0,0 days,"237,496"
15379,31.03.2023,LOAN_1780579466,0,0 days,"172,392"
15380,31.03.2023,LOAN_1780841839,0,0 days,"217,141"
15381,31.03.2023,LOAN_1780844559,0,0 days,"326,114"
15382,31.03.2023,LOAN_1780854527,0,0 days,"287,122"
15383,31.03.2023,LOAN_1780578716,0,0 days,"354,472"
15384,31.03.2023,LOAN_1780853590,0,0 days,"283,577"
15385,31.03.2023,LOAN_1780585665,0,0 days,"484,966"
15386,31.03.2023,LOAN_1780576443,0,0 days,"512,156"
15387,31.03.2023,LOAN_1780855559,0,0 days,"155,967"
15388,31.03.2023,LOAN_1780577667,0,0 days,"148,878"
15389,31.03.2023,LOAN_1780847197,0,0 days,"638,049"
15390,31.03.2023,LOAN_1780322550,0,0 days,"177,236"
15391,31.03.2023,LOAN_1780854302,0,0 days,"216,228"
15392,31.03.2023,LOAN_1780325314,0,0 days,"258,947"
15393,31.03.2023,LOAN_1780327659,0,0 days,"223,328"
15394,31.03.2023,LOAN_1780851157,0,0 days,"212,683"
15395,31.03.2023,LOAN_1781094645,0,0 days,"292,793"
15396,31.03.2023,LOAN_1780319199,0,0 days,"594,807"
15397,31.03.2023,LOAN_1779460125,0,0 days,"417,500"
15398,31.03.2023,LOAN_1780575207,0,0 days,"1,187,500"
15399,31.03.2023,LOAN_1780852704,0,0 days,"106,497"
15400,31.03.2023,LOAN_1780577179,0,0 days,"146,042"
15401,31.03.2023,LOAN_1781317125,0,0 days,"206,303"
15402,31.03.2023,LOAN_1780850917,0,0 days,"213,392"
15403,31.03.2023,LOAN_1780572691,0,0 days,"514,128"
15404,31.03.2023,LOAN_1781085640,0,0 days,"518,947"
